school_code,name,type,phone,address,postcode,state,city,ppd,location,integration,
XEA1220,SEKOLAH MENENGAH KEBANGSAAN NAMBAYAN,SMK,87774397,PETI SURAT 72,89657,SABAH,TAMBUNAN,PPD TAMBUNAN,Luar Bandar,Y,
XEA1221,SEKOLAH MENENGAH KEBANGSAAN DESA WAWASAN,SMK,N,PETI SURAT 322,89657,SABAH,TAMBUNAN,PPD TAMBUNAN,Luar Bandar,N,
XEA1222,SEKOLAH MENENGAH KEBANGSAAN CHINTA MATA,SMK,N,PETI SURAT 414,89909,SABAH,TENOM,PPD TENOM,Luar Bandar,N,
XEA1345,SEKOLAH MENENGAH KEBANGSAAN KEMABONG,SMK,87737299,PETI SURAT 281,89908,SABAH,TENOM,PPD TENOM,Luar Bandar,Y,
XEA1346,SEKOLAH MENENGAH KEBANGSAAN ENTABUAN,SMK,87733070,PETI SURAT 277,89908,SABAH,TENOM,PPD TENOM,Luar Bandar,Y,
XEA2071,SEKOLAH MENENGAH KEBANGSAAN ELOPURA,SMK,89533960,PETI SURAT 1091,90712,SABAH,SANDAKAN,PPD SANDAKAN,Bandar,N,
XEA2072,SEKOLAH MENENGAH KEBANGSAAN BATU SAPI,SMK,89612954,PETI SURAT 1760,90719,SABAH,SANDAKAN,PPD SANDAKAN,Bandar,N,
XEA2073,KOLEJ TINGKATAN ENAM DATUK PENGIRAN GALPAM,KT6,89211604,PETI SURAT 200,90307,SABAH,SANDAKAN,PPD SANDAKAN,Bandar,N,
XEA2074,SEKOLAH MENENGAH KEBANGSAAN GUM-GUM,SMK,89531764,PPM 46 ELOPURA,90000,SABAH,SANDAKAN,PPD SANDAKAN,Luar Bandar,N,
XEA2075,SEKOLAH MENENGAH KEBANGSAAN MUHIBBAH,SMK,89214491,"BATU 4, JALAN CECILY UTARA",90000,SABAH,SANDAKAN,PPD SANDAKAN,Bandar,Y,
XEA2076,SEKOLAH MENENGAH KEBANGSAAN TAMAN FAJAR,SMK,89668122,WDT 83,90500,SABAH,SANDAKAN,PPD SANDAKAN,Bandar,N,
XEA2077,SEKOLAH MENENGAH KEBANGSAAN PEREMPUAN,SMK,89667840,WDT 84,90500,SABAH,SANDAKAN,PPD SANDAKAN,Bandar,N,
XEA2078,SEKOLAH MENENGAH KEBANGSAAN TONGOD,SMK,N,PETI SURAT 08,89320,SABAH,TELUPID,PPD TONGOD,Luar Bandar,Y,
XEA2079,SEKOLAH MENENGAH KEBANGSAAN PARIS,SMK,89575200,WDT 220 KINABATANGAN,90200,SABAH,SANDAKAN,PPD KINABATANGAN,Luar Bandar,N,
XEA2080,SEKOLAH MENENGAH KEBANGSAAN MERPATI,SMK,89671851,WDT 54,90500,SABAH,SANDAKAN,PPD SANDAKAN,Bandar,N,
XEA2081,SEKOLAH MENENGAH KEBANGSAAN SEGALIUD,SMK,89565306,PETI SURAT 2594,90729,SABAH,SANDAKAN,PPD SANDAKAN,Luar Bandar,N,
XEA2082,SEKOLAH MENENGAH KEBANGSAAN LIBARAN,SMK,89246809,WDT 147,90500,SABAH,SANDAKAN,PPD SANDAKAN,Luar Bandar,N,
XEA2083,SEKOLAH MENENGAH KEBANGSAAN ELOPURA DUA,SMK,89632601,"TINGKAT 5, WISMA PERSEKUTUAN",90400,SABAH,SANDAKAN,PPD SANDAKAN,Bandar,N,
XEA2084,SEKOLAH MENENGAH KEBANGSAAN SANDAKAN DUA,SMK,89632810,PETI SURAT 2769,90731,SABAH,SANDAKAN,PPD SANDAKAN,Bandar,Y,
XEA2085,SEKOLAH MENENGAH KEBANGSAAN TINUSA,SMK,89671835,WDT 139,90500,SABAH,SANDAKAN,PPD SANDAKAN,Bandar,N,
XEA2140,SEKOLAH MENENGAH KEBANGSAAN ULU SUGUT (MALINSAU),SMK,88959403,PETI SURAT 234,89308,SABAH,RANAU,PPD RANAU,Luar Bandar,Y,
XEA2141,SEKOLAH MENENGAH KEBANGSAAN TELUPID,SMK,89521734,PETI SURAT 02,89320,SABAH,TELUPID,PPD TONGOD,Luar Bandar,Y,
XEA2142,SEKOLAH MENENGAH KEBANGSAAN TERUSAN SUGUT,SMK,89259401,PETI SURAT 3545,90739,SABAH,SANDAKAN,PPD LABUK & SUGUT,Luar Bandar,N,
XEA2143,SEKOLAH MENENGAH KEBANGSAAN PAMOL,SMK,89515575,PETI SURAT 3018,90733,SABAH,SANDAKAN,PPD LABUK & SUGUT,Luar Bandar,N,
XEA2144,SEKOLAH MENENGAH KEBANGSAAN SIMPANGAN,SMK,89262130,PETI SURAT 27,90107,SABAH,BELURAN,PPD LABUK & SUGUT,Luar Bandar,N,
XEA2145,SEKOLAH MENENGAH KEBANGSAAN BALABAN JAYA,SMK,89565552,PETI SURAT 108,90108,SABAH,BELURAN,PPD LABUK & SUGUT,Luar Bandar,N,
XEA2146,SEKOLAH MENENGAH KEBANGSAAN ULU SAPI,SMK,N,WDT 784,90009,SABAH,SANDAKAN,PPD TONGOD,Luar Bandar,N,
XEA2147,SEKOLAH MENENGAH KEBANGSAAN BELURAN II,SMK,89513376,PETI SURAT 558,90107,SABAH,BELURAN,PPD LABUK & SUGUT,Luar Bandar,N,
XEA2220,SEKOLAH MENENGAH KEBANGSAAN BUKIT GARAM,SMK,89561909,"WDT 12, KOTA KINABATANGAN",90200,SABAH,KINABATANGAN,PPD KINABATANGAN,Luar Bandar,N,
XEA2224,SEKOLAH MENENGAH KEBANGSAAN PENANGAH,SMK,87307445,PETI SURAT 82,89320,SABAH,TELUPID,PPD TONGOD,Luar Bandar,N,
XEA2225,SEKOLAH MENENGAH KEBANGSAAN SUKAU,SMK,N,"WDT 212, KOTA KINABATANGAN",90200,SABAH,KINABATANGAN,PPD KINABATANGAN,Luar Bandar,N,
XEA2226,SEKOLAH MENENGAH KEBANGSAAN ENTILIBON,SMK,89521048,PETI SURAT 08,89320,SABAH,TELUPID,PPD TONGOD,Luar Bandar,N,
XEA2227,SEKOLAH MENENGAH KEBANGSAAN BUKIT GARAM II,SMK,89561252,WDT 206,90200,SABAH,SANDAKAN,PPD KINABATANGAN,Luar Bandar,Y,
XEA3053,SEKOLAH MENENGAH KEBANGSAAN BALUNG,SMK,89951032,PETI SURAT 60070,91010,SABAH,TAWAU,PPD TAWAU,Luar Bandar,Y,
XEA3062,SEKOLAH MENENGAH KEBANGSAAN KINABUTAN,SMK,89912161,PETI SURAT 60267,91012,SABAH,TAWAU,PPD TAWAU,Bandar,N,
XEA3064,SEKOLAH MENENGAH KEBANGSAAN MEROTAI BESAR,SMK,89902773,PETI SURAT 272,91007,SABAH,TAWAU,PPD TAWAU,Luar Bandar,Y,
XEA3066,SEKOLAH MENENGAH KEBANGSAAN JALAN APAS,SMK,89912163,PETI SURAT 61276,91022,SABAH,TAWAU,PPD TAWAU,Bandar,N,
XEA3067,SEKOLAH MENENGAH KEBANGSAAN UMAS-UMAS,SMK,89927017,PETI SURAT 1701,91042,SABAH,TAWAU,PPD TAWAU,Luar Bandar,Y,
XEA3068,KOLEJ TINGKATAN ENAM TAWAU,KT6,89755692,PETI SURAT 61254,91022,SABAH,TAWAU,PPD TAWAU,Bandar,N,
XEA3069,SEKOLAH MENENGAH KEBANGSAAN KALABAKAN,SMK,89744122,PETI SURAT 62494,91034,SABAH,TAWAU,PPD TAWAU,Luar Bandar,N,
XEA3070,SEKOLAH MENENGAH KEBANGSAAN PASIR PUTIH,SMK,89749959,PETI SURAT 1932,91044,SABAH,TAWAU,PPD TAWAU,Bandar,Y,
XEA3071,SEKOLAH MENENGAH KEBANGSAAN TITINGAN,SMK,89913691,PETI SURAT 61814,91028,SABAH,TAWAU,PPD TAWAU,Bandar,Y,
XEA3072,SEKOLAH MENENGAH KEBANGSAAN WAKUBA,SMK,89920785,PETI SURAT 61835,91028,SABAH,TAWAU,PPD TAWAU,Luar Bandar,N,
XEA3073,SEKOLAH MENENGAH KEBANGSAAN TAWAU II,SMK,89774017,PETI SURAT 1980,91044,SABAH,TAWAU,PPD TAWAU,Bandar,N,
XEA3074,SEKOLAH MENENGAH KEBANGSAAN JAMBATAN PUTIH,SMK,89712603,PETI SURAT 60917,91019,SABAH,TAWAU,PPD TAWAU,Bandar,N,
XEA3075,SEKOLAH MENENGAH KEBANGSAAN KINABUTAN 2,SMK,89750265,PETI SURAT 60039,90101,SABAH,TAWAU,PPD TAWAU,Bandar,Y,
XEA3101,SEKOLAH MENENGAH KEBANGSAAN TUNGKU,SMK,89871101,PETI SURAT 60847,91117,SABAH,LAHAD DATU,PPD LAHAD DATU,Luar Bandar,Y,
XEA3102,SEKOLAH MENENGAH SAINS LAHAD DATU,SBP,89884905,BEG BERKUNCI NO 18,91108,SABAH,LAHAD DATU,PPD LAHAD DATU,Luar Bandar,N,
XEA3103,SEKOLAH MENENGAH KEBANGSAAN SILABUKAN,SMK,89868121,PETI SURAT 60715,91116,SABAH,LAHAD DATU,PPD LAHAD DATU,Luar Bandar,N,
XEA3104,SEKOLAH MENENGAH KEBANGSAAN SEPAGAYA,SMK,89884554,PETI SURAT 61054,91119,SABAH,LAHAD DATU,PPD LAHAD DATU,Bandar,N,
XEA3105,SEKOLAH MENENGAH KEBANGSAAN DESA KENCANA,SMK,89811149,"PETI SURAT 344, BANDAR CENDERAWASIH, FELDA SAHABAT",91150,SABAH,LAHAD DATU,PPD LAHAD DATU,Luar Bandar,Y,
XEA3106,SEKOLAH MENENGAH KEBANGSAAN SEGAMA,SMK,89888679,61400 BATU 13 JALAN SANDAKAN,91122,SABAH,LAHAD DATU,PPD LAHAD DATU,Luar Bandar,Y,
XEA3107,SEKOLAH MENENGAH KEBANGSAAN TERUSAN,SMK,89882613,PETI SURAT 60706,91116,SABAH,LAHAD DATU,PPD LAHAD DATU,Bandar,Y,
XEA3201,SEKOLAH MENENGAH KEBANGSAAN KUNAK JAYA,SMK,89851667,PETI SURAT 124,91207,SABAH,KUNAK,PPD KUNAK,Luar Bandar,N,
XEA3202,SEKOLAH MENENGAH KEBANGSAAN MYI,SMK,89851771,WDT 178,91209,SABAH,KUNAK,PPD KUNAK,Luar Bandar,Y,
XEA3329,SEKOLAH MENENGAH KEBANGSAAN BUGAYA,SMK,89781591,W.D.T 25,91309,SABAH,SEMPORNA,PPD SEMPORNA,Luar Bandar,Y,
XEA3330,SEKOLAH MENENGAH KEBANGSAAN BUM-BUM,SMK,89786710,W.D.T 72,91308,SABAH,SEMPORNA,PPD SEMPORNA,Luar Bandar,Y,
XEA3331,SEKOLAH MENENGAH KEBANGSAAN TAGASAN,SMK,89784164,PETI SURAT 409,91308,SABAH,SEMPORNA,PPD SEMPORNA,Luar Bandar,N,
XEA3332,SEKOLAH MENENGAH KEBANGSAAN KABOGAN,SMK,89785328,PETI SURAT 408,91308,SABAH,SEMPORNA,PPD SEMPORNA,Luar Bandar,N,
XEA3333,SEKOLAH MENENGAH KEBANGSAAN KABOGAN II,SMK,89782915,W.D.T 48,91309,SABAH,SEMPORNA,PPD SEMPORNA,Luar Bandar,N,
XEA3334,SEKOLAH MENENGAH KEBANGSAAN BUGAYA II,SMK,89786968,W.D.T 69,91309,SABAH,SEMPORNA,PPD SEMPORNA,Luar Bandar,N,
XEA3335,SEKOLAH MENENGAH KEBANGSAAN DATUK HAJI PANGLIMA JAKARULLAH,SMK,89786651,W.D.T 70,91308,SABAH,SEMPORNA,PPD SEMPORNA,Luar Bandar,N,
XEA4039,SEKOLAH MENENGAH SAINS SABAH,SBP,88793806,D/A IPG KENT (KAMPUS LAMA) JALAN BOLONG,89207,SABAH,TUARAN,PPD KOTA KINABALU,Bandar,N,
XEA4040,SEKOLAH MENENGAH KEBANGSAAN SANZAC,SMK,88210360,PETI SURAT 264,89458,SABAH,TANJUNG ARU,PPD KOTA KINABALU,Bandar,N,
XEA4041,SEKOLAH MENENGAH KEBANGSAAN INANAM,SMK,88425244,PETI SURAT A-290,89357,SABAH,INANAM,PPD KOTA KINABALU,Bandar,Y,
XEA4042,SEKOLAH MENENGAH KEBANGSAAN PULAU GAYA,SMK,88475310,PETI SURAT 14604,88852,SABAH,KOTA  KINABALU,PPD KOTA KINABALU,Luar Bandar,N,
XEA4043,SEKOLAH MENENGAH KEBANGSAAN PEREMPUAN,SMK,88424064,PETI SURAT 12949,88832,SABAH,KOTA KINABALU,PPD KOTA KINABALU,Bandar,N,
XEA4044,SEKOLAH MENENGAH KEBANGSAAN TAMAN TUN FUAD,SMK,88724571,JALAN BUNDUSAN LUYANG KOTA KINABALU,88300,SABAH,KOTA KINABALU,PPD KOTA KINABALU,Bandar,Y,
XEA4045,SEKOLAH MENENGAH KEBANGSAAN KOLOMBONG,SMK,88437954,PETI SURAT A-155,89357,SABAH,KOTA KINABALU,PPD KOTA KINABALU,Bandar,Y,
XEA4046,SEKOLAH MENENGAH KEBANGSAAN TEBOBON,SMK,88496392,PETI SURAT A-12,88450,SABAH,INANAM,PPD KOTA KINABALU,Bandar,N,
XEA4047,SEKOLAH SUKAN MALAYSIA SABAH,SUKAN,88402140,PETI SURAT 18472,88450,SABAH,KOTA KINABALU,PPD KOTA KINABALU,Bandar,N,
XEA4048,KOLEJ TINGKATAN ENAM KOTA KINABALU,KT6,88470761,BEG BERKUNCI 2031,89358,SABAH,KOTA KINABALU,PPD KOTA KINABALU,Luar Bandar,N,
XEA4127,SEKOLAH MENENGAH KEBANGSAAN DATUK PETER MOJUNTIN,SMK,88711942,PETI SURAT 839,89507,SABAH,PENAMPANG,PPD PENAMPANG,Luar Bandar,Y,
XEA4128,SEKOLAH MENENGAH KEBANGSAAN BAHANG,SMK,88723087,PETI SURAT 352,89507,SABAH,PENAMPANG,PPD PENAMPANG,Bandar,Y,
XEA4129,SEKOLAH MENENGAH KEBANGSAAN TANSAU,SMK,88765267,PETI SURAT 655,88858,SABAH,TANJUNG ARU,PPD PENAMPANG,Luar Bandar,Y,
XEA4130,SEKOLAH MENENGAH KEBANGSAAN LIMBANAK,SMK,88728264,PETI SURAT 495,89507,SABAH,PENAMPANG,PPD PENAMPANG,Luar Bandar,N,
XEA4261,SEKOLAH MENENGAH KEBANGSAAN KINARUT,SMK,88750181,PETI SURAT 637,89608,SABAH,PAPAR,PPD PAPAR,Luar Bandar,Y,
XEA4262,SEKOLAH MENENGAH KEBANGSAAN BENONI,SMK,88912337,PETI SURAT 189,89608,SABAH,PAPAR,PPD PAPAR,Luar Bandar,Y,
XEA4263,SEKOLAH MENENGAH KEBANGSAAN TAKIS,SMK,88915251,PETI SURAT 486,89608,SABAH,PAPAR,PPD PAPAR,Luar Bandar,Y,
XEA4264,SEKOLAH MENENGAH KEBANGSAAN BONGAWAN II,SMK,88917412,PETI SURAT 18,89700,SABAH,BONGAWAN,PPD PAPAR,Luar Bandar,N,
XEA4265,SEKOLAH MENENGAH KEBANGSAAN PENGALAT PAPAR,SMK,88917619,PETI SURAT 82,89607,SABAH,PAPAR,PPD PAPAR,Luar Bandar,N,
XEA4301,SEKOLAH MENENGAH KEBANGSAAN PEKAN TELIPOK,SMK,88492745,PETI SURAT 241,89209,SABAH,TUARAN,PPD TUARAN,Luar Bandar,Y,
XEA4302,SEKOLAH MENENGAH KEBANGSAAN SRI NANGKA,SMK,88793779,PETI SURAT 803,89208,SABAH,TUARAN,PPD TUARAN,Luar Bandar,N,
XEA4303,SEKOLAH MENENGAH KEBANGSAAN TAMAN RIA,SMK,88489860,PETI SURAT 692,89207,SABAH,TUARAN,PPD TUARAN,Luar Bandar,Y,
XEA4401,SEKOLAH MENENGAH KEBANGSAAN TENGHILAN,SMK,88981197,PETI SURAT 875,89208,SABAH,TUARAN,PPD TUARAN,Luar Bandar,Y,
XEA4402,SEKOLAH MENENGAH KEBANGSAAN SUNGAI DAMIT,SMK,88782534,PETI SURAT 232,89257,SABAH,TAMPARULI,PPD TUARAN,Luar Bandar,N,
XEA5001,SEKOLAH MENENGAH KEBANGSAAN KUDAT,SMK,88611316,PETI SURAT 353,89058,SABAH,KUDAT,PPD KUDAT,Luar Bandar,N,
XEA5004,SEKOLAH MENENGAH KEBANGSAAN SIKUATI,SMK,88613498,PETI SURAT 355,89058,SABAH,KUDAT,PPD KUDAT,Luar Bandar,N,
XEA5021,SEKOLAH MENENGAH KEBANGSAAN BANGGI,SMK,88677431,PETI SURAT 190,89058,SABAH,KUDAT,PPD KUDAT,Luar Bandar,Y,
XEA5022,SEKOLAH MENENGAH KEBANGSAAN PINAWANTAI,SMK,88615730,WDT 21,89050,SABAH,KUDAT,PPD KUDAT,Luar Bandar,Y,
XEA5023,SEKOLAH MENENGAH KEBANGSAAN KUDAT II,SMK,88621381,PETI SURAT 505,89058,SABAH,KUDAT,PPD KUDAT,Luar Bandar,Y,
XEA5024,SEKOLAH MENENGAH KEBANGSAAN MATUNGGONG,SMK,88621681,WDT NO.117,89059,SABAH,KUDAT,PPD KUDAT,Luar Bandar,N,
XEA5025,SEKOLAH MENENGAH KEBANGSAAN SIKUATI II,SMK,88623352,"WDT 100, SMK SIKUATI II",89058,SABAH,KUDAT,PPD KUDAT,Luar Bandar,Y,
XEA5026,SEKOLAH MENENGAH KEBANGSAAN ABD. RAHIM II,SMK,88615001,PETI SURAT 572,89058,SABAH,KUDAT,PPD KUDAT,Luar Bandar,Y,
XEA5101,SEKOLAH MENENGAH KEBANGSAAN TANDEK,SMK,88661173,PETI SURAT 153,89108,SABAH,KOTA MARUDU,PPD KOTA MARUDU,Luar Bandar,N,
XEA5102,SEKOLAH MENENGAH KEBANGSAAN BENGKONGAN,SMK,88667521,PETI SURAT 454,89108,SABAH,KOTA MARUDU,PPD KOTA MARUDU,Luar Bandar,N,
XEA5103,SEKOLAH MENENGAH KEBANGSAAN BANDAU,SMK,88663985,PETI SURAT 524,89108,SABAH,KOTA MARUDU,PPD KOTA MARUDU,Luar Bandar,Y,
XEA5104,SEKOLAH MENENGAH KEBANGSAAN LANGKON,SMK,88662627,BEG BERKUNCI NO. 5,89108,SABAH,KOTA MARUDU,PPD KOTA MARUDU,Luar Bandar,N,
XEA5105,SEKOLAH MENENGAH KEBANGSAAN KOTA MARUDU II,SMK,88661319,BEG BERKUNCI 18,89108,SABAH,KOTA MARUDU,PPD KOTA MARUDU,Luar Bandar,Y,
XEA5106,SEKOLAH MENENGAH KEBANGSAAN TANDEK 2,SMK,88662363,PETI SURAT 93,89108,SABAH,KOTA MARUDU,PPD KOTA MARUDU,Bandar,N,
XEA5216,SEKOLAH MENENGAH KEBANGSAAN PITAS,SMK,88613244,PETI SURAT 284,89100,SABAH,PITAS,PPD PITAS,Luar Bandar,Y,
XEA5217,SEKOLAH MENENGAH KEBANGSAAN PINGGAN-PINGGAN,SMK,88662872,PETI SURAT 441,89108,SABAH,KOTA MARUDU,PPD PITAS,Luar Bandar,N,
XEA5218,SEKOLAH MENENGAH KEBANGSAAN KANIBUNGAN,SMK,88682001,PETI SURAT 151,89100,SABAH,PITAS,PPD PITAS,Luar Bandar,N,
XEA5219,SEKOLAH MENENGAH KEBANGSAAN TELAGA,SMK,88678592,PETI SURAT 72,89100,SABAH,PITAS,PPD PITAS,Luar Bandar,N,
XEA5220,SEKOLAH MENENGAH KEBANGSAAN BONGKOL,SMK,88684982,PETI SURAT 174,89100,SABAH,PITAS,PPD PITAS,Luar Bandar,N,
XEA5221,SEKOLAH MENENGAH KEBANGSAAN PITAS II,SMK,88687091,BEG BERKUNCI NO 4,89108,SABAH,KOTA MARUDU,PPD PITAS,Luar Bandar,N,
XEA5327,SEKOLAH MENENGAH KEBANGSAAN NARINANG,SMK,88976571,PETI SURAT 110,89158,SABAH,KOTA BELUD,PPD KOTA BELUD,Luar Bandar,Y,
XEA5351,SEKOLAH MENENGAH KEBANGSAAN TAUN GUSI,SMK,88976116,PETI SURAT 81,89158,SABAH,KOTA BELUD,PPD KOTA BELUD,Luar Bandar,Y,
XEA5352,SEKOLAH MENENGAH KEBANGSAAN USUKAN,SMK,88977227,PETI SURAT 181,89158,SABAH,KOTA BELUD,PPD KOTA BELUD,Luar Bandar,N,
XEA5353,SEKOLAH MENENGAH KEBANGSAAN PEKAN KOTA BELUD,SMK,88977279,WDT 139,89159,SABAH,KOTA BELUD,PPD KOTA BELUD,Luar Bandar,N,
XEA5354,SEKOLAH MENENGAH KEBANGSAAN TAMBULION,SMK,88973313,W.D.T 86,89158,SABAH,KOTA BELUD,PPD KOTA BELUD,Luar Bandar,N,
XEA5355,SEKOLAH MENENGAH KEBANGSAAN PEKAN II KOTA BELUD,SMK,88972901,PETI SURAT 329,89158,SABAH,KOTA BELUD,PPD KOTA BELUD,Luar Bandar,N,
XEA5356,SEKOLAH MENENGAH KEBANGSAAN TAUN GUSI II,SMK,88972034,BEG BERKUNCI NO 5,89159,SABAH,KOTA BELUD,PPD KOTA BELUD,Luar Bandar,N,
XEA5401,SEKOLAH MENENGAH KEBANGSAAN TIMBUA,SMK,N,PETI SURAT 145,89308,SABAH,RANAU,PPD RANAU,Luar Bandar,N,
XEA5402,SEKOLAH MENENGAH KEBANGSAAN BUNDU TUHAN,SMK,88889345,PETI SURAT 242,89308,SABAH,RANAU,PPD RANAU,Luar Bandar,N,
XEA5403,SEKOLAH MENENGAH KEBANGSAAN KUNDASANG,SMK,88878433,PETI SURAT 105,89308,SABAH,RANAU,PPD RANAU,Luar Bandar,Y,
XEA5404,SEKOLAH MENENGAH KEBANGSAAN LOHAN,SMK,88875241,PETI SURAT 197,89308,SABAH,RANAU,PPD RANAU,Luar Bandar,N,
XEA5405,SEKOLAH MENENGAH KEBANGSAAN MATUPANG JAYA,SMK,N,PETI SURAT 466,89308,SABAH,RANAU,PPD RANAU,Luar Bandar,Y,
XEA5406,SEKOLAH MENENGAH KEBANGSAAN KEMBURONGOH RANAU,SMK,N,PETI  SURAT 924,89308,SABAH,RANAU,PPD RANAU,Luar Bandar,N,
XEA5407,SEKOLAH MENENGAH KEBANGSAAN RANAU,SMK,88897861,PETI SURAT 661,89308,SABAH,RANAU,PPD RANAU,Luar Bandar,N,
XEA6065,SEKOLAH MENENGAH KEBANGSAAN BEAUFORT,SMK,87211125,PETI SURAT 291,89808,SABAH,BEAUFORT,PPD BEAUFORT,Luar Bandar,Y,
XEA6066,SEKOLAH MENENGAH KEBANGSAAN BEAUFORT II,SMK,87214599,PETI SURAT 362,89809,SABAH,BEAUFORT,PPD BEAUFORT,Luar Bandar,N,
XEA6067,SEKOLAH MENENGAH KEBANGSAAN BEAUFORT III,SMK,87211143,BEG BERKUNCI NO. 15,89808,SABAH,BEAUFORT,PPD BEAUFORT,Luar Bandar,N,
XEA6100,SEKOLAH MENENGAH KEBANGSAAN MEMBAKUT II,SMK,87889854,PETI SURAT 205,89727,SABAH,MEMBAKUT,PPD BEAUFORT,Luar Bandar,Y,
XEA6201,SEKOLAH MENENGAH KEBANGSAAN PYNG BERAMPAH,SMK,87801296,PETI SURAT 152,89857,SABAH,SIPITANG,PPD SIPITANG,Luar Bandar,N,
XEA6202,SEKOLAH MENENGAH KEBANGSAAN PENGIRAN OMAR II,SMK,87822068,PETI SURAT 292,89857,SABAH,SIPITANG,PPD SIPITANG,Luar Bandar,N,
XEA6203,SEKOLAH MENENGAH KEBANGSAAN SINDUMIN,SMK,87811766,W.D.T. 44,89859,SABAH,SIPITANG,PPD SIPITANG,Luar Bandar,N,
XEA6314,SEKOLAH MENENGAH KEBANGSAAN MENUMBOK,SMK,87831282,PETI SURAT 03,89767,SABAH,MENUMBOK,PPD KUALA PENYU,Luar Bandar,Y,
XEA6315,SEKOLAH MENENGAH KEBANGSAAN PEKAN KUALA PENYU,SMK,87885851,PETI SURAT  207,89747,SABAH,KUALA PENYU,PPD KUALA PENYU,Luar Bandar,Y,
XEE1008,SEKOLAH MENENGAH KEBANGSAAN BINGKOR,SMK,87391191,PETI SURAT 115,89007,SABAH,KENINGAU,PPD KENINGAU,Luar Bandar,N,
XEE1023,SEKOLAH MENENGAH KEBANGSAAN GUNSANAD,SMK,87331587,PETI SURAT 85,89007,SABAH,KENINGAU,PPD KENINGAU,Bandar,Y,
XEE1338,SEKOLAH MENENGAH KEBANGSAAN TENOM,SMK,87735242,PETI SURAT 195,89908,SABAH,TENOM,PPD TENOM,Luar Bandar,N,
XEE2031,SEKOLAH MENENGAH KEBANGSAAN SANDAKAN,SMK,89212325,PETI SURAT 1458,90716,SABAH,SANDAKAN,PPD SANDAKAN,Bandar,N,
XEE2103,SEKOLAH MENENGAH KEBANGSAAN BELURAN,SMK,89511259,PETI SURAT 30,90107,SABAH,BELURAN,PPD LABUK & SUGUT,Luar Bandar,Y,
XEE3024,SEKOLAH MENENGAH KEBANGSAAN KUHARA,SMK,89712205,PETI SURAT 843,91008,SABAH,TAWAU,PPD TAWAU,Bandar,Y,
XEE3052,SEKOLAH MENENGAH KEBANGSAAN TAWAU,SMK,89772611,PETI SURAT 295,91007,SABAH,TAWAU,PPD TAWAU,Bandar,N,
XEE3117,SEKOLAH MENENGAH KEBANGSAAN AGASEH,SMK,89881836,PETI SURAT 60254,91112,SABAH,LAHAD DATU,PPD LAHAD DATU,Bandar,N,
XEE3201,SEKOLAH MENENGAH KEBANGSAAN KUNAK,SMK,89851797,PETI SURAT 30,91207,SABAH,KUNAK,PPD KUNAK,Luar Bandar,Y,
XEE3318,SEKOLAH MENENGAH KEBANGSAAN DATUK PANGLIMA ABDULLAH,SMK,89781657,PETI SURAT 114,91308,SABAH,SEMPORNA,PPD SEMPORNA,Luar Bandar,N,
XEE4020,SEKOLAH MENENGAH KEBANGSAAN LIKAS,SMK,88239595,BEG BERKUNCI 2031,88856,SABAH,KOTA KINABALU,PPD KOTA KINABALU,Bandar,N,
XEE4032,SEKOLAH MENENGAH KEBANGSAAN BANDARAYA KOTA KINABALU,SMK,88492882,BEG BERKUNCI 2031,88450,SABAH,KOTA KINABALU,PPD KOTA KINABALU,Bandar,N,
XEE4038,SEKOLAH MENENGAH MAKTAB SABAH,SMK,88225201,PETI SURAT 10548,88806,SABAH,KOTA KINABALU,PPD KOTA KINABALU,Bandar,N,
XEE4110,SEKOLAH MENENGAH KEBANGSAAN PUTATAN,SMK,88764368,PETI SURAT 96,88858,SABAH,KOTA KINABALU,PPD PENAMPANG,Bandar,N,
XEE4239,SEKOLAH MENENGAH KEBANGSAAN MAJAKIR,SMK,88913554,PETI SURAT 110,89608,SABAH,PAPAR,PPD PAPAR,Bandar,N,
XEE4322,SEKOLAH MENENGAH KEBANGSAAN TUN FUAD STEPHENS,SMK,88782835,BEG BERKUNCI 5,89259,SABAH,TAMPARULI,PPD TUARAN,Luar Bandar,N,
XEE4374,SEKOLAH MENENGAH KEBANGSAAN BADIN,SMK,88788357,PETI SURAT 149,89208,SABAH,TUARAN,PPD TUARAN,Luar Bandar,Y,
XEE4401,SEKOLAH MENENGAH KEBANGSAAN TAMPARULI,SMK,88782345,WDT 70,89259,SABAH,TAMPARULI,PPD TUARAN,Luar Bandar,Y,
XEE5019,SEKOLAH MENENGAH KEBANGSAAN ABDUL RAHIM,SMK,88612092,PETI SURAT 131,89057,SABAH,KUDAT,PPD KUDAT,Luar Bandar,Y,
XEE5118,SEKOLAH MENENGAH KEBANGSAAN KOTA MARUDU,SMK,88661346,PETI SURAT 11,89107,SABAH,KOTA MARUDU,PPD KOTA MARUDU,Luar Bandar,N,
XEE5318,SEKOLAH MENENGAH KEBANGSAAN ARSHAD,SMK,88976530,PETI SURAT 19,89157,SABAH,KOTA BELUD,PPD KOTA BELUD,Luar Bandar,Y,
XEE5435,SEKOLAH MENENGAH KEBANGSAAN MAT SALLEH RANAU,SMK,88875445,PETI SURAT 43,89307,SABAH,RANAU,PPD RANAU,Luar Bandar,Y,
XEE6011,SEKOLAH MENENGAH KEBANGSAAN GADONG,SMK,87221602,PETI SURAT 178,89808,SABAH,BEAUFORT,PPD BEAUFORT,Luar Bandar,Y,
